FlightDate,arrTime,DepDelay,TaxiMid,ArrDelay,ElapseTimeMid,AirTime,Distance
2022/1/23,1816,37,11,24,-13,57,316
2022/1/23,1816,24,6,11,-13,45,293
2022/1/23,1817,-2,9,-13,-11,21,89
2022/1/23,1819,-12,18,-9,3,132,861
2022/1/23,1819,60,3,62,2,186,915
2022/1/23,1819,-3,4,-17,-14,139,1242
2022/1/23,1819,0,6,-16,-16,115,756
2022/1/23,1820,-3,5,-25,-22,152,914
2022/1/23,1821,-3,9,-17,-14,189,1530
2022/1/23,1821,-6,0,-36,-30,129,848
2022/1/23,1821,9,5,6,-3,42,277
2022/1/23,1821,15,13,-1,-16,119,761
2022/1/23,1822,5,14,-28,-33,116,801
2022/1/23,1822,-6,1,-9,-3,213,1416
2022/1/23,1822,-5,16,-2,3,65,396
2022/1/23,1824,10,-2,-7,-17,174,1385
2022/1/23,1824,-6,-11,-7,-1,120,802
2022/1/23,1825,22,1,3,-19,121,782
2022/1/23,1825,25,12,5,-20,110,798
2022/1/23,1827,1,6,-13,-14,36,192
2022/1/23,1827,0,11,2,2,78,583
2022/1/23,1827,35,25,24,-11,147,1021
2022/1/23,1828,5,-6,1,-4,102,643
2022/1/23,1829,-14,2,-22,-8,185,1464
2022/1/23,1830,11,6,-1,-12,154,1034
2022/1/23,1830,76,1,65,-11,188,1208
2022/1/23,1830,7,7,-5,-12,108,879
2022/1/23,1831,-15,2,-14,1,298,2070
2022/1/23,1831,0,7,-14,-14,145,966
2022/1/23,1831,5,2,-9,-14,46,239
2022/1/23,1831,-2,-4,-4,-2,101,775
2022/1/23,1832,-7,9,-44,-37,117,846
2022/1/23,1833,-9,5,-18,-9,138,871
2022/1/23,1834,19,8,9,-10,34,189
2022/1/23,1835,-2,2,-5,-3,149,1222
2022/1/23,1835,-7,12,-10,-3,163,1346
2022/1/23,1836,-1,10,-15,-14,153,1075
2022/1/23,1836,-8,1,-4,4,144,928
2022/1/23,1837,15,2,-8,-23,102,687
2022/1/23,1838,0,16,-1,-1,44,191
2022/1/23,1838,-9,6,-18,-9,162,956
2022/1/23,1839,16,12,-15,-31,134,977
2022/1/23,1839,51,0,32,-19,48,280
2022/1/23,1839,0,7,-26,-26,106,793
2022/1/23,1840,-4,11,-16,-12,65,456
2022/1/23,1840,-4,6,-23,-19,83,641
2022/1/23,1840,4,-2,-5,-9,102,872
2022/1/23,1841,-5,-7,-14,-9,131,854
2022/1/23,1841,-5,-4,-10,-5,77,429
2022/1/23,1841,-2,2,1,3,156,954
2022/1/23,1842,-7,-1,-18,-11,106,744
2022/1/23,1842,-4,-8,-9,-5,141,1034
2022/1/23,1844,8,3,-11,-19,77,546
2022/1/23,1847,-11,-23,-2,9,137,985
2022/1/23,1847,-3,0,-2,1,127,1009
2022/1/23,1847,-7,-5,-10,-3,175,1360
2022/1/23,1847,-10,3,-37,-27,83,550
2022/1/23,1848,0,-3,8,8,191,1635
2022/1/23,1848,-12,6,-8,4,277,2007
2022/1/23,1850,-9,39,9,18,66,395
2022/1/23,1850,-13,26,16,29,59,305
2022/1/23,1850,2,0,-5,-7,200,1325
2022/1/23,1850,6,-3,-10,-16,124,925
2022/1/23,1850,19,4,6,-13,149,925
2022/1/23,1850,-2,4,-18,-16,137,958
2022/1/23,1850,66,1,44,-22,167,1158
2022/1/23,1851,207,6,206,-1,197,1616
2022/1/23,1851,-5,9,-13,-8,60,354
2022/1/23,1852,-5,5,-18,-13,41,238
2022/1/23,1852,-10,-2,-5,5,135,1055
2022/1/23,1853,10,0,8,-2,155,1379
2022/1/23,1853,48,6,64,16,187,1316
2022/1/23,1854,3,13,-15,-18,67,461
2022/1/23,1855,-2,10,-12,-10,28,164
2022/1/23,1856,-8,0,-13,-5,210,1400
2022/1/23,1857,0,5,-8,-8,183,1162
2022/1/23,1857,9,-10,2,-7,93,623
2022/1/23,1857,61,20,56,-5,141,929
2022/1/23,1858,-11,-1,-12,-1,191,1438
2022/1/23,1859,-4,6,-1,3,113,862
2022/1/23,1901,-4,7,-12,-8,29,140
2022/1/23,1901,-11,3,-24,-13,32,134
2022/1/23,1901,15,7,6,-9,55,319
2022/1/23,1902,0,1,8,8,128,657
2022/1/23,1903,-10,32,3,13,43,224
2022/1/23,1903,0,12,-2,-2,139,1226
2022/1/23,1904,-4,-9,4,8,126,787
2022/1/23,1904,-2,8,4,6,88,667
2022/1/23,1904,9,4,-11,-20,40,216
2022/1/23,1905,-3,27,18,21,36,140
2022/1/23,1905,80,11,96,16,181,1431
2022/1/23,1906,-3,5,-4,-1,158,1246
2022/1/23,1907,-6,12,-22,-16,143,1211
2022/1/23,1907,10,-2,7,-3,236,1597
2022/1/23,1907,3,16,-8,-11,57,496
2022/1/23,1908,-6,9,-6,0,186,1208
2022/1/23,1909,-3,11,-2,1,78,469
2022/1/23,1909,-7,-40,58,65,160,1195
2022/1/23,1909,0,-4,-24,-24,28,140
2022/1/23,1909,6,5,-11,-17,94,666
2022/1/23,1909,-3,2,-17,-14,139,936
2022/1/23,1910,-9,-12,-30,-21,38,227
2022/1/23,1910,10,6,-10,-20,45,247
2022/1/23,1911,-13,-1,-44,-31,132,868
2022/1/23,1911,-1,10,-4,-3,154,994
2022/1/23,1912,-7,-1,-34,-27,25,113
2022/1/23,1912,-6,8,-28,-22,138,926
2022/1/23,1912,-1,6,2,3,164,973
2022/1/23,1913,3,9,8,5,135,781
2022/1/23,1914,-9,-3,-41,-32,70,489
2022/1/23,1916,39,8,22,-17,213,1825
2022/1/23,1916,-12,2,-24,-12,40,181
2022/1/23,1916,7,7,0,-7,118,731
2022/1/23,1917,-9,2,-33,-24,33,175
2022/1/23,1918,12,32,18,6,158,1117
2022/1/23,1918,-5,-1,-37,-32,115,821
2022/1/23,1919,104,-7,115,11,141,796
2022/1/23,1919,1,16,-8,-9,26,134
2022/1/23,1920,0,-2,-20,-20,40,229
2022/1/23,1920,-9,6,-13,-4,140,1205
2022/1/23,1921,15,11,-19,-34,202,1381
2022/1/23,1922,-12,-9,-23,-11,48,270
2022/1/23,1922,-3,-25,-2,1,172,1106
2022/1/23,1922,0,15,-3,-3,41,189
2022/1/23,1923,-4,6,-12,-8,64,528
2022/1/23,1923,-3,9,-18,-15,44,247
2022/1/23,1923,-7,-1,-16,-9,145,1188
2022/1/23,1924,-1,2,-12,-11,46,224
2022/1/23,1924,94,2,71,-23,200,1389
2022/1/23,1925,-6,-18,-5,1,69,431
2022/1/23,1926,-5,-7,-24,-19,45,280
2022/1/23,1927,-11,0,-22,-11,54,285
2022/1/23,1928,92,5,88,-4,155,1075
2022/1/23,1928,13,6,3,-10,48,296
2022/1/23,1929,-9,-2,-21,-12,30,102
2022/1/23,1929,-5,9,,-120,,795
2022/1/23,1929,-5,-1,-2,3,147,929
2022/1/23,1929,-5,-3,-24,-19,96,631
2022/1/23,1930,2,-4,-11,-13,171,1172
2022/1/23,1930,-1,4,-7,-6,43,190
2022/1/23,1930,59,5,51,-8,74,444
2022/1/23,1931,-10,3,-20,-10,50,312
2022/1/23,1931,55,16,46,-9,124,913
2022/1/23,1931,-4,8,-4,0,146,1182
2022/1/23,1931,-8,-7,-8,0,197,1606
2022/1/23,1931,-4,-2,-24,-20,176,1212
2022/1/23,1932,0,-4,-9,-9,143,1171
2022/1/23,1932,-6,5,-18,-12,194,1616
2022/1/23,1933,12,8,-8,-20,43,282
2022/1/23,1933,-6,16,-8,-2,33,158
2022/1/23,1933,0,5,-16,-16,89,641
2022/1/23,1934,-8,5,-11,-3,85,592
2022/1/23,1934,-4,-5,4,8,128,868
2022/1/23,1934,1,-3,-5,-6,128,989
2022/1/23,1935,-3,11,-12,-9,53,309
2022/1/23,1935,21,2,12,-9,67,426
2022/1/23,1935,-14,11,-15,-1,97,570
2022/1/23,1935,3,18,-20,-23,169,1184
2022/1/23,1935,-6,-5,-20,-14,46,237
2022/1/23,1936,-6,-5,-6,0,33,190
2022/1/23,1937,-4,-1,-7,-3,162,1272
2022/1/23,1937,0,7,-8,-8,54,341
2022/1/23,1938,-6,1,-16,-10,97,813
2022/1/23,1938,-10,0,-11,-1,180,1431
2022/1/23,1939,7,-5,2,-5,139,1126
2022/1/23,1941,144,8,121,-23,119,977
2022/1/23,1941,-4,-2,-3,1,159,985
2022/1/23,1942,213,1,209,-4,203,1660
2022/1/23,1942,-2,6,-13,-11,45,224
2022/1/23,1943,-5,-2,-5,0,46,247
2022/1/23,1943,-1,2,-1,0,140,1055
2022/1/23,1943,34,3,-3,-37,224,1562
2022/1/23,1943,-11,-3,-12,-1,71,551
2022/1/23,1943,-5,-4,-12,-7,74,447
2022/1/23,1944,-10,0,-11,-1,193,1464
2022/1/23,1945,20,7,6,-14,77,551
2022/1/23,1945,-7,8,-41,-34,167,1190
2022/1/23,1945,31,19,40,9,99,587
2022/1/23,1945,9,6,0,-9,45,293
2022/1/23,1945,0,9,-40,-40,206,1428
2022/1/23,1945,2,9,-9,-11,172,1121
2022/1/23,1945,52,5,33,-19,189,1303
2022/1/23,1945,13,5,2,-11,153,1235
2022/1/23,1946,-12,2,-3,9,57,309
2022/1/23,1946,-7,3,0,7,42,190
2022/1/23,1947,0,-6,-20,-20,122,861
2022/1/23,1948,30,3,17,-13,151,1235
2022/1/23,1949,-5,8,-16,-11,104,670
2022/1/23,1949,-5,12,-26,-21,190,1315
2022/1/23,1949,34,-7,30,-4,159,945
2022/1/23,1950,11,6,0,-11,90,651
2022/1/23,1951,-3,-3,-14,-11,54,358
2022/1/23,1952,5,12,-6,-11,53,359
2022/1/23,1953,18,18,27,9,95,674
2022/1/23,1953,-4,-7,-9,-5,57,295
2022/1/23,1953,4,13,8,4,140,1067
2022/1/23,1954,-7,-14,-12,-5,50,328
2022/1/23,1954,-10,8,-31,-21,202,1362
2022/1/23,1954,17,-1,7,-10,67,431
2022/1/23,1954,-6,14,-5,1,88,551
2022/1/23,1954,-4,15,-15,-11,40,224
2022/1/23,1954,-6,-7,-1,5,173,1345
2022/1/23,1955,10,13,15,5,136,999
2022/1/23,1955,24,7,1,-23,67,460
2022/1/23,1956,18,7,11,-7,28,148
2022/1/23,1956,-6,10,3,9,310,2165
2022/1/23,1957,-7,-10,-3,4,27,89
2022/1/23,1958,-2,-9,-6,-4,52,304
2022/1/23,2001,4,9,6,2,89,528
2022/1/23,2001,-9,8,1,10,154,1216
2022/1/23,2002,7,-3,18,11,103,701
2022/1/23,2002,-6,8,-28,-22,190,1297
2022/1/23,2002,-2,7,-40,-38,200,1416
2022/1/23,2002,2,13,2,0,160,1390
2022/1/23,2004,-1,5,-20,-19,111,731
2022/1/23,2006,-2,10,-14,-12,35,192
2022/1/23,2006,41,10,7,-34,105,801
2022/1/23,2007,37,8,33,-4,106,622
2022/1/23,2007,7,4,-8,-15,42,239
2022/1/23,2008,-10,3,-17,-7,153,928
2022/1/23,2011,-9,14,1,10,55,247
2022/1/23,2011,-19,4,-44,-25,45,237
2022/1/23,2012,5,4,7,2,47,239
2022/1/23,2012,0,8,-23,-23,129,977
2022/1/23,2013,-6,13,-23,-17,63,528
2022/1/23,2013,-8,7,-7,1,41,187
2022/1/23,2014,44,3,28,-16,61,351
2022/1/23,2014,-5,0,-11,-6,130,789
2022/1/23,2015,63,4,55,-8,44,201
2022/1/23,2015,-2,11,-25,-23,144,936
2022/1/23,2016,23,4,5,-18,137,862
2022/1/23,2016,-1,4,-14,-13,33,189
2022/1/23,2016,16,7,-14,-30,156,1092
2022/1/23,2016,-7,5,-24,-17,65,359
2022/1/23,2016,-5,11,-16,-11,147,1242
2022/1/23,2018,-6,0,-11,-5,157,994
2022/1/23,2019,-10,8,-38,-28,189,1303
2022/1/23,2020,-6,11,-32,-26,81,563
2022/1/23,2020,8,6,-5,-13,44,216
2022/1/23,2020,-6,12,-5,1,51,312
2022/1/23,2021,-6,7,-35,-29,46,280
2022/1/23,2021,-9,9,-9,0,64,396
2022/1/23,2021,-2,3,-9,-7,60,302
2022/1/23,2023,2,7,-7,-9,71,436
2022/1/23,2023,-2,24,5,7,135,1090
2022/1/23,2024,-4,2,-16,-12,29,148
2022/1/23,2025,-9,10,-15,-6,76,562
2022/1/23,2025,58,11,46,-12,74,569
2022/1/23,2026,-4,4,-19,-15,80,580
2022/1/23,2027,25,33,12,-13,199,1389
2022/1/23,2028,-9,4,-27,-18,67,461
2022/1/23,2029,-7,8,-46,-39,199,1391
2022/1/23,2029,14,2,6,-8,103,813
2022/1/23,2030,0,3,0,0,144,854
2022/1/23,2030,0,5,0,0,141,849
2022/1/23,2031,176,9,172,-4,190,1438
2022/1/23,2032,0,7,-3,-3,54,319
2022/1/23,2033,-7,22,-28,-21,201,1389
2022/1/23,2034,-7,-3,-16,-9,77,482
2022/1/23,2034,43,3,37,-6,132,1051
2022/1/23,2034,-5,4,-42,-37,81,583
2022/1/23,2035,16,-9,10,-6,207,1400
2022/1/23,2035,4,5,0,-4,156,955
2022/1/23,2037,-4,18,-6,-2,47,282
2022/1/23,2038,28,8,5,-23,74,563
2022/1/23,2039,63,5,45,-18,162,1089
2022/1/23,2039,-3,8,0,3,42,190
2022/1/23,2040,-5,8,-14,-9,51,347
2022/1/23,2042,-12,-15,-6,6,37,164
2022/1/23,2042,8,4,-18,-26,128,937
2022/1/23,2042,-9,3,-26,-17,187,1297
2022/1/23,2042,-4,17,0,4,161,1032
2022/1/23,2043,12,8,-17,-29,107,793
2022/1/23,2043,-8,5,-7,1,303,2146
2022/1/23,2044,166,7,154,-12,94,715
2022/1/23,2044,-4,3,-16,-12,117,1020
2022/1/23,2044,-5,13,-6,-1,71,469
2022/1/23,2044,-9,6,-29,-20,76,447
2022/1/23,2045,0,6,-14,-14,108,862
2022/1/23,2045,155,43,156,1,117,968
2022/1/23,2045,-3,7,-16,-13,143,1209
2022/1/23,2047,-3,2,-7,-4,35,190
2022/1/23,2048,2,13,-10,-12,98,775
2022/1/23,2048,-16,6,-35,-19,67,551
2022/1/23,2050,52,20,35,-17,133,977
2022/1/23,2051,27,8,-2,-29,219,1521
2022/1/23,2051,10,19,4,-6,149,1041
2022/1/23,2051,-10,2,-31,-21,95,597
2022/1/23,2052,-4,5,-16,-12,86,641
2022/1/23,2053,3,15,-20,-23,218,1504
2022/1/23,2053,24,12,18,-6,110,696
2022/1/23,2053,-2,17,-2,0,97,623
2022/1/23,2054,2,3,-16,-18,41,239
2022/1/23,2054,28,-1,-4,-32,206,1471
2022/1/23,2055,-6,10,-15,-9,133,813
2022/1/23,2057,91,3,77,-14,53,441
2022/1/23,2057,25,7,32,7,119,879
2022/1/23,2057,-1,9,-3,-2,144,917
2022/1/23,2059,-9,18,-24,-15,27,123
2022/1/23,2059,-7,-5,-27,-20,124,812
2022/1/23,2100,5,-7,20,15,175,1109
2022/1/23,2100,-9,3,-34,-25,70,460
2022/1/23,2100,-7,10,-36,-29,220,1562
2022/1/23,2101,-1,38,13,14,99,794
2022/1/23,2101,-12,1,-33,-21,80,592
2022/1/23,2101,0,18,1,1,111,883
2022/1/23,2102,-10,1,-32,-22,125,931
2022/1/23,2102,-4,22,7,11,41,189
2022/1/23,2104,-5,7,-23,-18,174,1282
2022/1/23,2104,-10,-7,-41,-31,170,1217
2022/1/23,2104,3,10,-7,-10,48,247
2022/1/23,2105,218,-2,194,-24,66,460
2022/1/23,2106,-12,-5,-24,-12,70,461
2022/1/23,2106,-11,7,-23,-12,71,469
2022/1/23,2106,19,6,1,-18,88,651
2022/1/23,2107,-4,4,-25,-21,164,1119
2022/1/23,2108,-3,21,-8,-5,36,191
2022/1/23,2108,-12,5,-26,-14,96,604
2022/1/23,2109,0,6,-1,-1,47,247
2022/1/23,2109,122,2,112,-10,199,1389
2022/1/23,2110,2,-2,14,12,156,1235
2022/1/23,2111,2,22,16,14,112,862
2022/1/23,2111,7,10,6,-1,48,239
2022/1/23,2112,-2,11,-7,-5,62,295
2022/1/23,2112,-6,-21,4,10,31,134
2022/1/23,2112,-10,-19,-4,6,75,408
2022/1/23,2112,-9,-5,-27,-18,160,1061
2022/1/23,2113,-3,12,-28,-25,108,852
2022/1/23,2113,-12,2,-11,1,157,918
2022/1/23,2114,0,19,-1,-1,28,140
2022/1/23,2114,-16,7,-30,-14,48,309
2022/1/23,2114,-10,4,-25,-15,43,247
2022/1/23,2115,-7,15,-15,-8,53,316
2022/1/23,2115,-9,-7,-32,-23,111,771
2022/1/23,2115,-5,6,-29,-24,130,926
2022/1/23,2115,-7,0,-22,-15,139,1171
2022/1/23,2116,-7,15,0,7,87,528
2022/1/23,2116,-5,18,1,6,140,874
2022/1/23,2116,60,6,36,-24,178,1218
2022/1/23,2117,-3,13,2,5,141,874
2022/1/23,2117,-12,-6,-28,-16,67,431
2022/1/23,2118,-4,7,-23,-19,202,1372
2022/1/23,2118,-7,-7,-27,-20,104,695
2022/1/23,2118,-10,-4,-11,-1,86,569
2022/1/23,2118,-3,5,-21,-18,191,1660
2022/1/23,2118,-6,-2,-27,-21,113,761
2022/1/23,2119,-1,12,3,4,49,224
2022/1/23,2120,-6,1,-26,-20,118,785
2022/1/23,2120,0,0,-24,-24,109,801
2022/1/23,2120,-8,2,-10,-2,185,1464
2022/1/23,2120,-4,6,-15,-11,88,641
2022/1/23,2120,-6,8,-13,-7,111,868
2022/1/23,2121,-2,11,-11,-9,79,563
2022/1/23,2121,174,6,144,-30,157,1320
2022/1/23,2121,17,3,16,-1,176,1108
2022/1/23,2122,-1,13,-7,-6,131,1090
2022/1/23,2122,6,11,-12,-18,144,986
2022/1/23,2123,0,8,-21,-21,197,1389
2022/1/23,2123,-8,-1,-22,-14,151,985
2022/1/23,2124,-4,0,-10,-6,161,987
2022/1/23,2124,-6,7,-11,-5,159,1246
2022/1/23,2124,-4,4,-6,-2,78,496
2022/1/23,2125,-4,-14,-2,2,68,383
2022/1/23,2125,-8,11,-14,-6,158,1017
2022/1/23,2125,-2,40,-14,-12,144,1067
2022/1/23,2126,-7,15,-19,-12,200,1391
2022/1/23,2126,-6,2,-19,-13,167,1102
2022/1/23,2127,0,3,-9,-9,103,539
2022/1/23,2127,10,11,7,-3,135,1067
2022/1/23,2128,-8,1,-17,-9,86,650
2022/1/23,2128,3,-1,-16,-19,95,631
2022/1/23,2128,-1,9,-2,-1,138,1055
2022/1/23,2129,1,4,-11,-12,36,189
2022/1/23,2129,-5,9,-15,-10,41,190
2022/1/23,2130,3,18,2,-1,105,667
2022/1/23,2130,21,4,2,-19,115,853
2022/1/23,2131,-2,8,-19,-17,102,689
2022/1/23,2131,1,12,-15,-16,121,731
2022/1/23,2132,-11,12,-43,-32,228,1562
2022/1/23,2132,-2,15,7,9,131,813
2022/1/23,2133,-11,5,-11,0,134,767
2022/1/23,2133,8,4,-10,-18,166,999
2022/1/23,2135,-9,5,-35,-26,121,854
2022/1/23,2135,62,6,42,-20,108,862
2022/1/23,2135,13,2,-20,-33,132,972
2022/1/23,2135,-3,6,-29,-26,162,1121
2022/1/23,2136,-8,-14,-11,-3,106,603
2022/1/23,2137,3,17,-9,-12,174,1482
2022/1/23,2137,-7,-10,2,9,95,500
2022/1/23,2138,18,2,3,-15,92,843
2022/1/23,2139,6,8,-9,-15,52,308
2022/1/23,2139,-7,12,-13,-6,31,158
2022/1/23,2140,-1,6,-27,-26,224,1521
2022/1/23,2140,-2,27,-12,-10,142,964
2022/1/23,2141,-1,1,6,7,109,879
2022/1/23,2141,-5,26,-15,-10,250,1698
2022/1/23,2142,-4,10,-14,-10,35,190
2022/1/23,2143,71,2,53,-18,150,957
2022/1/23,2144,72,35,69,-3,171,1209
2022/1/23,2145,35,-2,11,-24,33,175
2022/1/23,2145,-4,14,-9,-5,84,551
2022/1/23,2145,11,4,0,-11,130,973
2022/1/23,2145,-7,9,6,13,167,1205
2022/1/23,2147,0,12,-43,-43,110,801
2022/1/23,2147,5,7,-8,-13,179,1209
2022/1/23,2148,-6,5,-11,-5,153,1235
2022/1/23,2148,7,4,-17,-24,195,1342
2022/1/23,2150,67,4,60,-7,174,1105
2022/1/23,2152,-7,10,-5,2,204,1635
2022/1/23,2152,20,5,13,-7,119,641
2022/1/23,2155,81,11,45,-36,110,852
2022/1/23,2156,10,14,19,9,148,1210
2022/1/23,2156,-2,7,-4,-2,144,1242
2022/1/23,2157,126,0,97,-29,55,364
2022/1/23,2157,21,3,-8,-29,39,216
2022/1/23,2157,-8,12,-40,-32,208,1416
2022/1/23,2200,-1,29,32,33,90,429
2022/1/23,2200,-1,11,-12,-11,44,247
2022/1/23,2201,3,1,16,13,54,304
2022/1/23,2203,153,9,126,-27,176,1192
2022/1/23,2204,-10,9,-11,-1,175,1476
2022/1/23,2205,5,10,-5,-10,41,224
2022/1/23,2207,-4,15,-17,-13,45,270
2022/1/23,2209,-12,8,-28,-16,219,1874
2022/1/23,2209,44,5,34,-10,132,1164
2022/1/23,2212,0,12,-12,-12,110,731
2022/1/23,2212,-9,13,-16,-7,70,469
2022/1/23,2216,-7,4,-37,-30,110,801
2022/1/23,2217,0,34,-11,-11,203,1389
2022/1/23,2219,1,3,-9,-10,147,1235
2022/1/23,2220,150,46,145,-5,198,1372
2022/1/23,2221,78,-3,81,3,73,444
2022/1/23,2221,180,13,159,-21,193,1660
2022/1/23,2223,-3,12,-10,-7,27,164
2022/1/23,2224,3,2,-6,-9,28,148
2022/1/23,2224,-5,4,-6,-1,53,305
2022/1/23,2224,48,29,56,8,145,929
2022/1/23,2225,55,21,41,-14,145,1021
2022/1/23,2226,4,2,-14,-18,40,216
2022/1/23,2226,-4,6,-47,-43,184,1303
2022/1/23,2227,-3,7,-16,-13,35,190
2022/1/23,2227,-14,6,-17,-3,188,1464
2022/1/23,2229,0,4,-9,-9,134,1055
2022/1/23,2229,-6,9,-26,-20,167,1095
2022/1/23,2230,0,26,8,8,64,396
2022/1/23,2230,3,-1,0,-3,44,239
2022/1/23,2232,10,10,4,-6,134,1055
2022/1/23,2232,69,6,64,-5,130,1055
2022/1/23,2232,-4,7,-23,-19,88,623
2022/1/23,2233,-1,4,-2,-1,114,677
2022/1/23,2236,2,23,-14,-16,139,1034
2022/1/23,2236,1,3,-19,-20,63,461
2022/1/23,2236,0,1,-14,-14,102,872
2022/1/23,2237,-4,7,-13,-9,107,696
2022/1/23,2239,-3,4,-20,-17,161,1379
2022/1/23,2239,-3,11,-30,-27,208,1430
2022/1/23,2243,0,10,-10,-10,65,335
2022/1/23,2243,-6,14,-15,-9,159,1103
2022/1/23,2243,-9,11,-26,-17,138,936
2022/1/23,2244,10,5,4,-6,129,1090
2022/1/23,2244,-2,18,-3,-1,82,641
2022/1/23,2244,-7,5,-26,-19,44,247
2022/1/23,2245,-4,-5,-20,-16,141,985
2022/1/23,2245,-7,9,-30,-23,173,1184
2022/1/23,2247,-5,14,-13,-8,136,1164
2022/1/23,2247,85,8,64,-21,113,756
2022/1/23,2248,15,5,8,-7,104,862
2022/1/23,2248,-5,6,-2,3,142,849
2022/1/23,2248,-3,8,-2,1,79,436
2022/1/23,2249,-6,43,10,16,210,1416
2022/1/23,2251,0,5,-19,-19,75,546
2022/1/23,2252,-2,2,-18,-16,107,721
2022/1/23,2252,31,5,17,-14,37,192
2022/1/23,2253,-7,22,-1,6,95,715
2022/1/23,2254,-2,10,-17,-15,75,581
2022/1/23,2254,-7,10,-32,-25,138,977
2022/1/23,2255,-1,7,-10,-9,95,562
2022/1/23,2256,26,16,10,-16,128,925
2022/1/23,2257,-3,7,-13,-10,101,670
2022/1/23,2257,-5,3,-13,-8,54,323
2022/1/23,2257,-3,9,7,10,188,1468
2022/1/23,2258,-6,13,-22,-16,161,1149
2022/1/23,2258,35,8,28,-7,44,277
2022/1/23,2259,6,18,-14,-20,134,977
2022/1/23,2259,18,6,-1,-19,110,883
2022/1/23,2300,-4,12,-29,-25,153,1075
2022/1/23,2300,-5,9,-15,-10,138,1182
2022/1/23,2302,-5,4,-18,-13,118,756
2022/1/23,2303,18,6,5,-13,83,641
2022/1/23,2303,26,5,8,-18,46,293
2022/1/23,2303,-6,8,-12,-6,87,551
2022/1/23,2305,-2,21,-8,-6,128,925
2022/1/23,2307,37,13,7,-30,106,798
2022/1/23,2309,29,8,9,-20,96,775
2022/1/23,2309,-11,9,-34,-23,95,843
2022/1/23,2310,-2,49,6,8,146,1041
2022/1/23,2310,11,9,-2,-13,142,964
2022/1/23,2311,-2,8,-17,-15,17,89
2022/1/23,2312,53,5,42,-11,38,189
2022/1/23,2312,31,2,29,-2,153,994
2022/1/23,2313,55,3,33,-22,37,239
2022/1/23,2314,0,5,-11,-11,113,879
2022/1/23,2315,-1,16,-15,-14,172,1214
2022/1/23,2315,2,3,-15,-17,103,657
2022/1/23,2319,-9,5,-30,-21,42,282
2022/1/23,2319,-6,5,-16,-10,143,1242
2022/1/23,2319,30,8,19,-11,45,247
2022/1/23,2319,5,50,-4,-9,194,1391
2022/1/23,2321,5,20,-10,-15,168,1143
2022/1/23,2322,104,1,92,-12,146,1222
2022/1/23,2325,-5,5,-13,-8,140,1211
2022/1/23,2325,-5,5,-15,-10,148,1313
2022/1/23,2326,-3,15,-12,-9,27,134
2022/1/23,2326,18,5,16,-2,126,781
2022/1/23,2327,-5,5,-1,4,190,1504
2022/1/23,2327,-2,10,-5,-3,26,140
2022/1/23,2327,134,12,103,-31,171,1192
2022/1/23,2328,28,24,3,-25,192,1381
2022/1/23,2328,-7,11,-16,-9,158,1105
2022/1/23,2329,-4,10,-14,-10,101,775
2022/1/23,2329,62,6,16,-46,134,986
2022/1/23,2329,-7,-12,-21,-14,102,721
2022/1/23,2330,-13,10,-26,-13,100,794
2022/1/23,2330,-5,12,-1,4,160,1235
2022/1/23,2331,-1,6,-11,-10,144,1222
2022/1/23,2331,-6,10,-12,-6,149,1205
2022/1/23,2332,-10,16,-13,-3,22,102
2022/1/23,2332,-10,11,-18,-8,142,1242
2022/1/23,2333,-3,13,-8,-5,24,113
2022/1/23,2333,-1,19,2,3,30,158
2022/1/23,2335,-10,13,-24,-14,142,1171
2022/1/23,2336,5,9,-8,-13,42,247
2022/1/23,2336,2,1,-10,-12,165,1379
2022/1/23,2337,18,10,17,-1,131,1067
2022/1/23,2338,-1,8,-17,-16,111,862
2022/1/23,2339,36,6,19,-17,89,651
2022/1/23,2339,-6,9,-20,-14,45,247
2022/1/23,2340,-4,9,-22,-18,141,1242
2022/1/23,2340,-1,25,6,7,143,1097
2022/1/23,2341,0,66,39,39,191,1389
2022/1/23,2343,0,9,-15,-15,102,689
2022/1/23,2343,9,8,3,-6,132,822
2022/1/23,2344,175,3,159,-16,126,989
2022/1/23,2344,-7,22,-7,0,204,1770
2022/1/23,2345,-10,59,6,16,197,1372
2022/1/23,2346,94,1,87,-7,161,1379
2022/1/23,2347,-3,18,-11,-8,192,1660
2022/1/23,2348,-3,5,-11,-8,74,469
2022/1/23,2348,-4,18,-5,-1,41,229
2022/1/23,2349,0,9,-17,-17,112,731
2022/1/23,2349,0,9,-16,-16,99,794
2022/1/23,2349,9,7,6,-3,35,190
2022/1/23,2350,-5,10,-9,-4,55,347
2022/1/23,2350,1,7,-5,-6,58,319
2022/1/23,2351,32,5,11,-21,127,937
2022/1/23,2352,-11,5,-12,-1,81,482
2022/1/23,2352,-5,4,-20,-15,144,1222
2022/1/23,2352,-1,14,-4,-3,150,1242
2022/1/23,2353,-4,11,-4,0,54,312
2022/1/23,2353,-6,3,-27,-21,188,1642
2022/1/23,2354,16,51,30,14,219,1504
2022/1/23,2355,-4,7,-10,-6,142,1235
2022/1/23,2356,-3,4,-18,-15,137,912
2022/1/23,2358,6,15,7,1,59,354
2022/1/23,2358,57,8,67,10,184,1119
2022/1/23,2400,40,-12,75,35,78,441
2022/1/24,3,189,14,190,1,235,1521
2022/1/24,5,105,14,106,1,164,1379
