date,pred_w_speed,pred_w_dir,pred_temp,pred_pressure,pred_humidity,ture_w_speed,target
2021-03-03 11:45:00,7.0,209.0,7.3,1018.0,63.0,4.8,18.439
2021-03-03 12:00:00,6.9,208.0,7.5,1018.0,62.0,5.3,24.069000000000006
2021-03-03 12:15:00,6.8,207.0,7.7,1018.0,62.0,5.6,27.469
2021-03-03 12:30:00,6.8,204.0,7.8,1018.0,61.0,5.3,22.789
2021-03-03 12:45:00,6.7,203.0,8.0,1017.0,60.0,4.7,15.015999999999998
2021-03-03 13:00:00,6.7,200.0,8.1,1017.0,59.0,4.4,12.029000000000002
2021-03-03 13:15:00,6.6,198.0,8.2,1017.0,58.0,4.0,9.645
2021-03-03 13:30:00,6.6,196.0,8.3,1017.0,58.0,3.6,6.7189999999999985
2021-03-03 13:45:00,6.7,193.0,8.4,1016.0,57.0,3.4,5.353
2021-03-03 14:00:00,6.7,190.0,8.5,1016.0,57.0,3.4,6.072
2021-03-03 14:15:00,6.8,188.0,8.5,1016.0,57.0,3.2,4.2810000000000015
2021-03-03 14:30:00,6.8,186.0,8.6,1016.0,57.0,2.3,0.985
2021-03-03 14:45:00,6.9,185.0,8.6,1015.0,57.0,2.1,0.731
2021-03-03 15:00:00,7.0,183.0,8.7,1015.0,57.0,1.9,-0.241
2021-03-03 15:15:00,7.2,182.0,8.7,1015.0,57.0,1.7,-0.23
2021-03-03 15:30:00,7.4,182.0,8.6,1015.0,57.0,1.6,-0.205
2021-03-03 15:45:00,7.7,182.0,8.6,1015.0,58.0,2.1,-0.235
2021-03-03 16:00:00,7.9,182.0,8.5,1015.0,58.0,2.0,-0.244
2021-03-03 16:15:00,8.2,183.0,8.4,1015.0,58.0,1.9,-0.234
2021-03-03 16:30:00,8.5,184.0,8.3,1015.0,58.0,1.4,-0.205
2021-03-03 16:45:00,8.8,186.0,8.2,1014.0,59.0,1.7,-0.188
2021-03-03 17:00:00,9.2,187.0,8.1,1014.0,59.0,2.1,-0.183
2021-03-03 17:15:00,9.4,189.0,7.9,1014.0,59.0,2.6,-0.196
2021-03-03 17:30:00,9.7,190.0,7.7,1014.0,59.0,2.9,1.101
2021-03-03 17:45:00,10.0,192.0,7.6,1015.0,59.0,3.4,3.301
2021-03-03 18:00:00,10.4,193.0,7.4,1015.0,59.0,3.6,5.702000000000001
2021-03-03 18:15:00,10.6,194.0,7.3,1015.0,59.0,3.9,7.501
2021-03-03 18:30:00,10.8,196.0,7.3,1015.0,59.0,4.1,9.45
2021-03-03 18:45:00,11.0,197.0,7.3,1015.0,58.0,4.3,10.408
2021-03-03 19:00:00,11.2,198.0,7.3,1015.0,58.0,4.6,14.614
2021-03-03 19:15:00,11.2,199.0,7.3,1015.0,58.0,5.0,17.632
2021-03-03 19:30:00,11.2,199.0,7.3,1015.0,58.0,4.8,15.772
2021-03-03 19:45:00,11.4,200.0,7.3,1016.0,57.0,4.7,14.82
2021-03-03 20:00:00,11.4,200.0,7.3,1016.0,57.0,4.7,17.128
2021-03-03 20:15:00,11.4,200.0,7.3,1016.0,57.0,4.9,18.215
2021-03-03 20:30:00,11.6,201.0,7.2,1016.0,57.0,5.0,19.106
2021-03-03 20:45:00,11.6,202.0,7.1,1016.0,56.0,4.7,16.116
2021-03-03 21:00:00,11.8,202.0,7.0,1016.0,56.0,5.1,18.442
2021-03-03 21:15:00,11.8,202.0,7.0,1016.0,56.0,4.9,17.021
2021-03-03 21:30:00,11.8,203.0,6.9,1016.0,56.0,5.1,19.86
2021-03-03 21:45:00,11.8,204.0,6.8,1016.0,56.0,4.8,17.607
2021-03-03 22:00:00,11.8,204.0,6.7,1016.0,56.0,5.1,19.756
2021-03-03 22:15:00,11.8,204.0,6.7,1016.0,56.0,5.0,17.81
2021-03-03 22:30:00,11.7,204.0,6.6,1016.0,56.0,4.8,15.914
2021-03-03 22:45:00,11.6,203.0,6.5,1016.0,57.0,4.9,18.23
2021-03-03 23:00:00,11.4,203.0,6.4,1016.0,57.0,4.7,16.111
2021-03-03 23:15:00,11.4,203.0,6.2,1016.0,57.0,5.2,19.098
2021-03-03 23:30:00,11.3,202.0,6.1,1016.0,58.0,4.2,10.479
2021-03-03 23:45:00,11.1,202.0,5.9,1016.0,58.0,3.3,5.341
2021-03-04 00:00:00,10.6,202.0,5.7,1016.0,69.0,2.9,3.733
2021-03-04 00:15:00,10.6,202.0,5.6,1016.0,69.0,2.8,1.741
2021-03-04 00:30:00,10.5,202.0,5.5,1016.0,69.0,2.8,1.665
2021-03-04 00:45:00,10.4,202.0,5.4,1016.0,70.0,2.9,1.741
2021-03-04 01:00:00,10.3,202.0,5.3,1016.0,70.0,2.7,0.6759999999999999
2021-03-04 01:15:00,10.3,202.0,5.3,1016.0,70.0,3.3,3.492
2021-03-04 01:30:00,10.1,202.0,5.2,1016.0,71.0,3.7,7.046
2021-03-04 01:45:00,10.0,202.0,5.1,1016.0,71.0,3.9,7.888
2021-03-04 02:00:00,9.9,202.0,5.0,1016.0,72.0,4.3,11.718
2021-03-04 02:15:00,9.9,201.0,4.9,1016.0,72.0,4.6,15.046
2021-03-04 02:30:00,9.7,201.0,4.8,1016.0,73.0,4.8,17.328
2021-03-04 02:45:00,9.6,201.0,4.7,1015.0,73.0,5.6,26.49
2021-03-04 03:00:00,9.5,200.0,4.6,1015.0,74.0,6.1,33.052
2021-03-04 03:15:00,9.4,200.0,4.5,1015.0,74.0,6.8,45.02
2021-03-04 03:30:00,9.2,200.0,4.4,1015.0,75.0,7.2,55.659
2021-03-04 03:45:00,9.2,199.0,4.3,1015.0,75.0,7.8,67.383
2021-03-04 04:00:00,9.1,199.0,4.2,1015.0,76.0,8.2,73.227
2021-03-04 04:15:00,9.0,198.0,4.1,1015.0,76.0,7.9,70.858
2021-03-04 04:30:00,9.0,197.0,4.0,1015.0,76.0,7.3,56.687
2021-03-04 04:45:00,9.0,197.0,4.0,1014.0,77.0,6.0,34.66
2021-03-04 05:00:00,9.0,197.0,3.9,1014.0,77.0,6.3,37.184
2021-03-04 05:15:00,9.0,197.0,3.9,1014.0,77.0,6.1,33.073
2021-03-04 05:30:00,8.9,197.0,3.8,1014.0,77.0,6.3,36.306
2021-03-04 05:45:00,8.8,197.0,3.8,1014.0,78.0,6.4,40.11
2021-03-04 06:00:00,8.7,197.0,3.7,1014.0,78.0,6.7,46.39
2021-03-04 06:15:00,8.7,197.0,3.7,1014.0,78.0,6.4,37.72
2021-03-04 06:30:00,8.6,198.0,3.7,1014.0,78.0,6.5,40.202
2021-03-04 06:45:00,8.5,198.0,3.6,1015.0,79.0,6.5,40.43
2021-03-04 07:00:00,8.4,199.0,3.6,1015.0,79.0,6.5,42.612
2021-03-04 07:15:00,8.3,199.0,3.7,1015.0,79.0,6.4,40.758
2021-03-04 07:30:00,8.2,199.0,3.9,1015.0,78.0,6.3,36.154
2021-03-04 07:45:00,7.9,199.0,4.2,1015.0,77.0,6.0,30.788
2021-03-04 08:00:00,7.7,200.0,4.4,1015.0,76.0,5.9,30.551
2021-03-04 08:15:00,7.6,200.0,4.6,1015.0,76.0,5.4,24.67
2021-03-04 08:30:00,7.2,200.0,4.9,1015.0,75.0,5.5,22.539
2021-03-04 08:45:00,7.0,201.0,5.1,1016.0,74.0,5.5,21.752
2021-03-04 09:00:00,6.6,201.0,5.4,1016.0,73.0,5.0,17.803
2021-03-04 09:15:00,6.4,202.0,5.6,1016.0,72.0,4.8,15.983
2021-03-04 09:30:00,6.3,202.0,5.8,1016.0,71.0,4.9,16.689
2021-03-04 09:45:00,6.1,202.0,6.0,1016.0,70.0,4.8,15.972
2021-03-04 10:00:00,6.0,203.0,6.2,1016.0,69.0,4.0,8.958
2021-03-04 10:15:00,5.8,202.0,6.4,1016.0,69.0,4.3,12.03
2021-03-04 10:30:00,5.7,202.0,6.5,1016.0,69.0,4.1,10.232
2021-03-04 10:45:00,5.6,201.0,6.6,1016.0,68.0,4.6,13.742
2021-03-04 11:00:00,5.4,200.0,6.7,1016.0,68.0,4.2,10.654000000000002
2021-03-04 11:15:00,5.3,199.0,6.9,1016.0,68.0,3.5,5.9620000000000015
2021-03-04 11:30:00,5.2,197.0,7.0,1016.0,68.0,3.3,3.894
2021-03-04 11:45:00,5.1,196.0,7.1,1015.0,68.0,3.2,3.743
2021-03-04 12:00:00,5.0,194.0,7.2,1015.0,68.0,3.2,2.797
2021-03-04 12:15:00,5.0,192.0,7.3,1015.0,68.0,2.8,1.831
2021-03-04 12:30:00,5.0,190.0,7.4,1015.0,68.0,2.8,1.6469999999999998
2021-03-04 12:45:00,5.0,188.0,7.5,1014.0,67.0,3.0,1.954
2021-03-04 13:00:00,5.0,187.0,7.6,1014.0,67.0,2.8,1.825
2021-03-04 13:15:00,5.0,186.0,7.6,1014.0,67.0,2.9,1.755
2021-03-04 13:30:00,4.9,185.0,7.7,1014.0,67.0,3.1,2.608
2021-03-04 13:45:00,4.9,184.0,7.8,1014.0,67.0,3.1,3.056
2021-03-04 14:00:00,4.8,182.0,7.9,1014.0,67.0,3.3,4.016
2021-03-04 14:15:00,4.8,181.0,7.9,1014.0,67.0,3.9,7.415
2021-03-04 14:30:00,4.8,180.0,7.9,1014.0,67.0,4.3,10.258
2021-03-04 14:45:00,4.9,180.0,8.0,1014.0,67.0,4.2,10.550999999999998
2021-03-04 15:00:00,4.9,179.0,8.0,1014.0,67.0,4.1,9.103
2021-03-04 15:15:00,4.9,176.0,8.0,1014.0,67.0,4.0,8.725
2021-03-04 15:30:00,4.9,174.0,8.0,1014.0,67.0,4.1,8.497
2021-03-04 15:45:00,5.0,173.0,7.9,1013.0,68.0,3.7,6.595
2021-03-04 16:00:00,5.1,171.0,7.9,1013.0,68.0,4.3,11.058
2021-03-04 16:15:00,5.1,169.0,7.9,1013.0,68.0,4.3,10.498
2021-03-04 16:30:00,5.2,168.0,7.8,1013.0,69.0,4.1,9.623
2021-03-04 16:45:00,5.3,167.0,7.7,1014.0,69.0,4.3,11.041
2021-03-04 17:00:00,5.5,166.0,7.6,1014.0,70.0,4.4,12.302
2021-03-04 17:15:00,5.6,166.0,7.3,1014.0,71.0,4.4,11.552
2021-03-04 17:30:00,5.7,167.0,7.0,1014.0,72.0,4.0,8.511000000000001
2021-03-04 17:45:00,5.8,168.0,6.7,1014.0,74.0,3.9,7.766
2021-03-04 18:00:00,6.0,169.0,6.4,1014.0,75.0,4.4,11.972
2021-03-04 18:15:00,6.2,169.0,6.2,1014.0,76.0,3.4,5.237
2021-03-04 18:30:00,6.4,170.0,6.1,1014.0,76.0,3.3,3.309
2021-03-04 18:45:00,6.7,171.0,6.0,1014.0,77.0,3.6,5.311
2021-03-04 19:00:00,6.9,172.0,5.9,1014.0,77.0,3.4,4.814
2021-03-04 19:15:00,7.0,175.0,5.9,1014.0,77.0,3.9,7.252999999999999
2021-03-04 19:30:00,7.1,178.0,5.8,1014.0,78.0,3.8,6.331
2021-03-04 19:45:00,7.3,180.0,5.8,1015.0,78.0,3.7,5.527
2021-03-04 20:00:00,7.4,182.0,5.7,1015.0,79.0,3.0,1.491
2021-03-04 20:15:00,7.4,185.0,5.7,1015.0,79.0,2.6,0.391
2021-03-04 20:30:00,7.4,187.0,5.6,1015.0,79.0,3.1,1.567
2021-03-04 20:45:00,7.3,189.0,5.6,1015.0,79.0,3.0,1.815
2021-03-04 21:00:00,7.3,192.0,5.5,1015.0,79.0,3.1,1.716
2021-03-04 21:15:00,7.1,195.0,5.5,1015.0,79.0,2.9,1.899
2021-03-04 21:30:00,6.9,196.0,5.4,1015.0,80.0,3.0,2.466
2021-03-04 21:45:00,6.7,198.0,5.3,1015.0,81.0,2.9,1.277
2021-03-04 22:00:00,6.5,200.0,5.2,1015.0,82.0,3.0,1.882
2021-03-04 22:15:00,6.5,203.0,5.1,1015.0,82.0,2.7,0.942
2021-03-04 22:30:00,6.5,205.0,5.1,1015.0,82.0,2.7,0.911
2021-03-04 22:45:00,6.7,208.0,5.1,1016.0,82.0,3.0,1.601
2021-03-04 23:00:00,6.7,210.0,5.1,1016.0,82.0,2.8,1.108
2021-03-04 23:15:00,6.9,213.0,5.1,1016.0,82.0,2.6,0.45
2021-03-04 23:30:00,7.2,215.0,5.2,1016.0,82.0,2.8,0.335
2021-03-04 23:45:00,7.4,217.0,5.3,1016.0,83.0,2.5,0.041
2021-03-05 00:00:00,6.8,213.0,5.1,1016.0,86.0,3.1,1.078
2021-03-05 00:15:00,7.1,214.0,5.2,1016.0,86.0,2.3,-0.253
2021-03-05 00:30:00,7.4,216.0,5.3,1016.0,86.0,2.1,-0.234
2021-03-05 00:45:00,7.6,223.0,5.2,1016.0,85.0,2.5,-0.273
2021-03-05 01:00:00,7.7,223.0,5.3,1016.0,85.0,2.7,0.444
2021-03-05 01:15:00,7.7,223.0,5.3,1016.0,85.0,2.9,0.6679999999999999
2021-03-05 01:30:00,7.7,223.0,5.3,1016.0,86.0,3.2,2.411
2021-03-05 01:45:00,7.7,222.0,5.3,1016.0,86.0,3.6,5.8279999999999985
2021-03-05 02:00:00,7.7,222.0,5.3,1016.0,87.0,4.3,9.809
2021-03-05 02:15:00,7.8,222.0,5.3,1016.0,87.0,4.3,9.826
2021-03-05 02:30:00,7.8,221.0,5.2,1016.0,88.0,3.7,6.239
2021-03-05 02:45:00,7.8,220.0,5.2,1015.0,88.0,4.4,10.056
2021-03-05 03:00:00,7.8,219.0,5.1,1015.0,89.0,4.3,9.161
2021-03-05 03:15:00,7.8,218.0,5.1,1015.0,89.0,4.6,11.431
2021-03-05 03:30:00,7.7,216.0,5.2,1015.0,90.0,4.9,14.464
2021-03-05 03:45:00,7.6,215.0,5.1,1015.0,91.0,4.3,10.912
2021-03-05 04:00:00,7.4,215.0,5.0,1015.0,92.0,4.4,10.982
2021-03-05 04:15:00,7.3,214.0,4.9,1015.0,92.0,4.6,13.125
2021-03-05 04:30:00,7.2,214.0,4.8,1015.0,92.0,4.9,15.821
2021-03-05 04:45:00,7.1,213.0,4.8,1015.0,93.0,5.8,25.845
2021-03-05 05:00:00,6.9,213.0,4.7,1015.0,93.0,5.9,29.572
2021-03-05 05:15:00,6.7,213.0,4.6,1015.0,93.0,5.5,24.53
2021-03-05 05:30:00,6.5,214.0,4.5,1015.0,93.0,5.2,19.432
2021-03-05 05:45:00,6.3,213.0,4.3,1015.0,94.0,5.1,17.947
2021-03-05 06:00:00,6.1,213.0,4.3,1016.0,93.0,5.5,21.412
2021-03-05 06:15:00,5.5,211.0,4.2,1016.0,93.0,4.9,16.112000000000002
2021-03-05 06:30:00,4.6,207.0,4.3,1016.0,93.0,4.7,13.921
2021-03-05 06:45:00,3.7,200.0,4.3,1017.0,93.0,3.9,7.71
2021-03-05 07:00:00,3.0,192.0,4.4,1017.0,93.0,3.4,4.109
2021-03-05 07:15:00,2.2,162.0,4.5,1017.0,93.0,2.2,-0.362
2021-03-05 07:30:00,1.7,123.0,4.6,1016.0,94.0,3.1,1.416
2021-03-05 07:45:00,3.5,80.0,4.9,1017.0,93.0,5.0,18.981
2021-03-05 08:00:00,5.7,68.0,5.3,1017.0,92.0,8.9,67.638
2021-03-05 08:15:00,7.4,68.0,5.6,1017.0,90.0,11.2,97.293
2021-03-05 08:30:00,8.4,70.0,5.8,1018.0,88.0,11.1,97.206
2021-03-05 08:45:00,9.4,72.0,6.1,1018.0,86.0,12.8,96.802
2021-03-05 09:00:00,10.4,74.0,6.3,1019.0,84.0,13.0,97.306
2021-03-05 09:15:00,11.4,75.0,6.2,1019.0,81.0,13.9,96.997
2021-03-05 09:30:00,12.2,76.0,5.8,1019.0,77.0,14.1,97.445
2021-03-05 09:45:00,13.2,77.0,5.3,1020.0,74.0,13.9,97.511
2021-03-05 10:00:00,13.7,88.0,5.0,1020.0,64.0,14.1,97.335
2021-03-05 10:15:00,13.7,87.0,4.9,1020.0,60.0,15.3,97.231
2021-03-05 10:30:00,13.6,85.0,4.9,1020.0,58.0,15.3,97.054
2021-03-05 10:45:00,13.3,83.0,4.8,1021.0,55.0,15.3,97.22
2021-03-05 11:00:00,13.2,81.0,4.8,1021.0,53.0,14.7,97.447
2021-03-05 11:15:00,13.0,72.0,4.4,1021.0,56.0,13.5,97.384
2021-03-05 11:30:00,12.7,70.0,4.4,1021.0,54.0,12.5,96.843
2021-03-05 11:45:00,12.5,69.0,4.3,1022.0,52.0,11.4,97.073
2021-03-05 12:00:00,12.3,67.0,4.3,1022.0,50.0,10.7,97.273
2021-03-05 12:15:00,12.1,66.0,4.3,1022.0,49.0,10.5,94.715
2021-03-05 12:30:00,12.0,66.0,4.2,1022.0,48.0,9.9,95.842
2021-03-05 12:45:00,12.0,65.0,4.1,1023.0,47.0,9.3,88.48100000000002
2021-03-05 13:00:00,11.7,73.0,4.9,1022.0,44.0,9.0,81.928
2021-03-05 13:15:00,11.6,71.0,4.9,1022.0,43.0,10.7,93.995
2021-03-05 13:30:00,11.6,63.0,4.0,1023.0,44.0,11.6,94.89
2021-03-05 13:45:00,11.5,62.0,4.0,1024.0,43.0,11.5,96.603
2021-03-05 14:00:00,11.2,61.0,4.0,1024.0,42.0,11.4,97.468
2021-03-05 14:15:00,11.1,60.0,4.0,1024.0,41.0,12.3,95.953
2021-03-05 14:30:00,10.9,59.0,3.9,1024.0,41.0,12.4,97.533
2021-03-05 14:45:00,10.7,58.0,3.8,1024.0,42.0,11.6,97.098
2021-03-05 15:00:00,10.5,57.0,3.7,1024.0,42.0,12.2,96.749
2021-03-05 15:15:00,10.3,57.0,3.7,1024.0,42.0,11.7,96.807
2021-03-05 15:30:00,10.3,58.0,3.6,1024.0,42.0,11.6,96.825
2021-03-05 15:45:00,10.3,58.0,3.5,1025.0,43.0,10.9,96.952
2021-03-05 16:00:00,10.3,59.0,3.4,1025.0,43.0,10.6,95.181
2021-03-05 16:15:00,10.1,59.0,3.3,1025.0,43.0,10.0,97.3
2021-03-05 16:30:00,10.0,59.0,3.2,1025.0,44.0,9.3,95.224
2021-03-05 16:45:00,9.8,59.0,3.1,1026.0,44.0,9.0,88.63
2021-03-05 17:00:00,9.6,59.0,3.0,1026.0,45.0,8.5,82.959
2021-03-05 17:15:00,9.5,60.0,2.9,1026.0,45.0,8.1,73.994
2021-03-05 17:30:00,9.3,61.0,2.8,1026.0,45.0,8.1,71.97800000000002
2021-03-05 17:45:00,9.1,63.0,2.7,1027.0,45.0,8.4,79.953
2021-03-05 18:00:00,8.9,64.0,2.6,1027.0,45.0,8.4,80.816
2021-03-05 18:15:00,8.9,66.0,2.5,1027.0,45.0,8.0,72.406
2021-03-05 18:30:00,9.1,68.0,2.4,1027.0,44.0,7.5,60.66
2021-03-05 18:45:00,9.2,70.0,2.4,1028.0,44.0,7.2,56.896
2021-03-05 19:00:00,9.4,71.0,2.3,1028.0,43.0,7.0,51.681
2021-03-05 19:15:00,9.6,72.0,2.3,1028.0,42.0,7.3,54.799
2021-03-05 19:30:00,9.6,73.0,2.3,1028.0,41.0,7.6,64.38
2021-03-05 19:45:00,9.7,73.0,2.2,1029.0,39.0,7.5,60.222
2021-03-05 20:00:00,9.8,73.0,2.2,1029.0,38.0,7.5,62.563
2021-03-05 20:15:00,9.9,72.0,2.2,1029.0,36.0,7.8,74.832
2021-03-05 20:30:00,10.1,71.0,2.2,1029.0,35.0,7.4,59.974
2021-03-05 20:45:00,10.1,70.0,2.1,1030.0,33.0,7.2,55.933
2021-03-05 21:00:00,10.1,59.0,1.9,1029.0,44.0,7.3,57.355
2021-03-05 21:15:00,10.0,59.0,1.9,1029.0,44.0,7.5,63.374
2021-03-05 21:30:00,9.9,60.0,1.9,1029.0,43.0,7.3,58.407
2021-03-05 21:45:00,9.9,60.0,1.8,1030.0,42.0,7.7,69.244
2021-03-05 22:00:00,9.7,60.0,1.8,1030.0,41.0,7.8,69.399
2021-03-05 22:15:00,9.7,60.0,1.8,1030.0,40.0,7.7,67.91
2021-03-05 22:30:00,9.7,60.0,1.7,1030.0,39.0,7.5,61.217
2021-03-05 22:45:00,9.8,60.0,1.6,1031.0,38.0,6.8,50.354
2021-03-05 23:00:00,9.8,60.0,1.5,1031.0,37.0,6.8,47.07899999999999
2021-03-05 23:15:00,9.9,60.0,1.5,1031.0,35.0,7.1,53.114
2021-03-05 23:30:00,9.9,58.0,1.4,1031.0,34.0,7.2,55.574
2021-03-05 23:45:00,9.9,57.0,1.4,1031.0,33.0,7.2,55.466
2021-03-06 00:00:00,9.4,57.0,-0.5,1033.0,24.0,6.7,45.49
2021-03-06 00:15:00,9.3,57.0,-0.6,1033.0,24.0,6.3,38.865
2021-03-06 00:30:00,9.2,56.0,-0.7,1033.0,23.0,6.0,33.544000000000004
2021-03-06 00:45:00,9.2,56.0,-0.8,1034.0,23.0,5.6,28.195
2021-03-06 01:00:00,9.1,55.0,-0.9,1034.0,22.0,5.5,25.55
2021-03-06 01:15:00,9.1,55.0,-1.0,1034.0,22.0,6.4,39.477
2021-03-06 01:30:00,9.1,55.0,-1.1,1034.0,22.0,7.7,68.111
2021-03-06 01:45:00,9.0,55.0,-1.2,1034.0,22.0,8.1,76.335
2021-03-06 02:00:00,9.0,55.0,-1.3,1034.0,22.0,8.9,85.03399999999998
2021-03-06 02:15:00,8.9,55.0,-1.3,1034.0,22.0,8.8,82.225
2021-03-06 02:30:00,8.8,55.0,-1.4,1034.0,22.0,8.5,76.70100000000002
2021-03-06 02:45:00,8.7,55.0,-1.5,1035.0,22.0,8.1,72.495
2021-03-06 03:00:00,8.6,54.0,-1.6,1035.0,22.0,8.0,74.078
2021-03-06 03:15:00,8.5,54.0,-1.6,1035.0,22.0,8.5,80.23899999999998
2021-03-06 03:30:00,8.5,55.0,-1.7,1035.0,22.0,8.0,70.711
2021-03-06 03:45:00,8.3,55.0,-1.7,1035.0,22.0,7.6,66.264
2021-03-06 04:00:00,8.3,55.0,-1.8,1035.0,22.0,7.2,57.62
2021-03-06 04:15:00,8.2,57.0,-1.8,1035.0,22.0,7.2,55.08600000000001
2021-03-06 04:30:00,8.0,57.0,-1.9,1035.0,22.0,7.1,55.52
2021-03-06 04:45:00,7.9,57.0,-2.0,1035.0,21.0,7.1,59.097
2021-03-06 05:00:00,7.7,57.0,-2.1,1035.0,21.0,7.1,53.179
2021-03-06 05:15:00,7.6,57.0,-2.1,1035.0,21.0,6.8,49.43600000000001
2021-03-06 05:30:00,7.5,58.0,-2.2,1035.0,21.0,6.9,53.028
2021-03-06 05:45:00,7.3,58.0,-2.3,1036.0,22.0,7.0,55.473
2021-03-06 06:00:00,7.2,58.0,-2.4,1036.0,22.0,7.0,54.807
2021-03-06 06:15:00,7.0,58.0,-2.4,1036.0,22.0,7.0,51.835
2021-03-06 06:30:00,6.9,59.0,-2.5,1036.0,22.0,6.8,52.207
2021-03-06 06:45:00,6.8,58.0,-2.6,1036.0,22.0,6.1,36.96
2021-03-06 07:00:00,6.7,58.0,-2.7,1036.0,22.0,6.1,35.359
2021-03-06 07:15:00,6.6,59.0,-2.7,1036.0,22.0,5.8,31.073
2021-03-06 07:30:00,6.4,59.0,-2.6,1036.0,22.0,5.5,27.89
2021-03-06 07:45:00,6.3,59.0,-2.5,1037.0,21.0,5.9,32.771
2021-03-06 08:00:00,6.1,60.0,-2.4,1037.0,21.0,5.6,30.898000000000003
2021-03-06 08:15:00,6.0,61.0,-2.3,1037.0,21.0,5.6,28.767
2021-03-06 08:30:00,5.9,62.0,-2.2,1037.0,21.0,5.5,28.755
2021-03-06 08:45:00,5.7,63.0,-2.1,1037.0,20.0,5.5,27.261
2021-03-06 09:00:00,5.6,63.0,-2.0,1037.0,20.0,5.1,21.165
2021-03-06 09:15:00,5.4,65.0,-1.8,1037.0,20.0,5.5,26.977
2021-03-06 09:30:00,5.1,64.0,-1.6,1037.0,20.0,5.2,22.781
2021-03-06 09:45:00,4.8,66.0,-1.5,1037.0,19.0,4.6,17.019000000000002
2021-03-06 10:00:00,4.5,65.0,-1.3,1037.0,19.0,4.5,14.946
2021-03-06 10:15:00,4.3,66.0,-1.1,1037.0,19.0,4.7,16.399
2021-03-06 10:30:00,3.9,67.0,-0.9,1037.0,19.0,4.8,17.74
2021-03-06 10:45:00,3.6,71.0,-0.8,1037.0,19.0,4.4,13.56
2021-03-06 11:00:00,3.3,72.0,-0.6,1037.0,19.0,4.4,13.300999999999998
2021-03-06 11:15:00,3.0,75.0,-0.4,1037.0,19.0,4.0,9.087
2021-03-06 11:30:00,2.7,80.0,-0.2,1037.0,19.0,3.9,8.506
2021-03-06 11:45:00,2.5,83.0,-0.1,1036.0,20.0,3.6,6.6
2021-03-06 12:00:00,2.3,90.0,0.1,1036.0,20.0,3.3,3.804
2021-03-06 12:15:00,2.1,93.0,0.3,1036.0,20.0,3.2,4.738
2021-03-06 12:30:00,1.8,99.0,0.4,1036.0,20.0,2.8,3.361
2021-03-06 12:45:00,1.6,112.0,0.5,1036.0,21.0,2.7,2.33
2021-03-06 13:00:00,1.4,124.0,0.6,1036.0,21.0,2.3,1.4069999999999998
2021-03-06 13:15:00,1.5,138.0,0.7,1036.0,21.0,2.3,1.236
2021-03-06 13:30:00,1.6,150.0,0.7,1035.0,22.0,1.7,1.189
2021-03-06 13:45:00,1.8,164.0,0.8,1035.0,23.0,1.8,1.267
2021-03-06 14:00:00,2.0,171.0,0.8,1034.0,24.0,1.9,1.751
2021-03-06 14:15:00,2.3,175.0,0.8,1034.0,25.0,3.1,5.07
2021-03-06 14:30:00,2.5,178.0,0.7,1034.0,26.0,4.0,8.863999999999997
2021-03-06 14:45:00,2.8,180.0,0.7,1034.0,27.0,4.2,12.336
2021-03-06 15:00:00,3.0,180.0,0.6,1034.0,28.0,4.2,10.239
2021-03-06 15:15:00,3.2,180.0,0.6,1034.0,30.0,4.3,11.601
2021-03-06 15:30:00,3.4,180.0,0.5,1034.0,31.0,4.6,14.82
2021-03-06 15:45:00,3.6,182.0,0.4,1033.0,33.0,3.8,7.066
2021-03-06 16:00:00,3.8,182.0,0.3,1033.0,34.0,3.4,5.122999999999998
2021-03-06 16:15:00,4.0,181.0,0.2,1033.0,36.0,3.7,6.6179999999999986
2021-03-06 16:30:00,4.1,183.0,0.1,1033.0,37.0,3.6,5.978
2021-03-06 16:45:00,4.3,184.0,0.0,1033.0,39.0,3.8,7.711
2021-03-06 17:00:00,4.4,185.0,-0.1,1033.0,40.0,3.8,7.417999999999998
2021-03-06 17:15:00,4.5,186.0,-0.3,1033.0,42.0,3.8,7.279
2021-03-06 17:30:00,4.6,189.0,-0.5,1033.0,44.0,3.8,7.93
2021-03-06 17:45:00,4.6,190.0,-0.7,1033.0,45.0,4.2,11.233
2021-03-06 18:00:00,4.6,193.0,-0.9,1033.0,47.0,4.5,13.897
2021-03-06 18:15:00,4.6,195.0,-1.0,1033.0,49.0,5.1,20.282
2021-03-06 18:30:00,4.5,198.0,-1.1,1033.0,50.0,5.2,21.925
2021-03-06 18:45:00,4.4,200.0,-1.1,1033.0,51.0,5.8,29.46
2021-03-06 19:00:00,4.3,203.0,-1.2,1033.0,52.0,5.8,29.606
2021-03-06 19:15:00,4.2,207.0,-1.2,1033.0,52.0,5.1,20.184
2021-03-06 19:30:00,4.1,209.0,-1.3,1033.0,53.0,4.6,13.931
2021-03-06 19:45:00,4.1,211.0,-1.4,1033.0,54.0,4.3,11.445
2021-03-06 20:00:00,4.0,214.0,-1.5,1033.0,55.0,4.0,8.876
2021-03-06 20:15:00,3.9,217.0,-1.5,1033.0,55.0,3.7,6.6370000000000005
2021-03-06 20:30:00,3.8,220.0,-1.5,1033.0,56.0,3.5,5.516
2021-03-06 20:45:00,3.7,223.0,-1.6,1033.0,56.0,3.6,5.3889999999999985
2021-03-06 21:00:00,3.6,226.0,-1.6,1033.0,57.0,3.3,3.877
